"","Sample","Joint.Location","Pathotype","Seropositivity","GCTreatment","Protocol","Sex","Age"
"LINC01431",0.0814350588573154,0.0108875169352096,0.00375020479568278,0.00287339012415844,0.00432440552339264,0.00428088618457112,0.00149895060737038,0.000659078947085057
"GZF1",1.70988355999242,0.453246339196667,0.0538337443111714,0.00152676898524939,0.00140616662920312,0.164115306773682,0.406507814793489,0.027207461813572
"NAPB",0.23434616700645,0.0261126853715044,0.0524556650274843,0.000100917571610459,0.0144590962866564,0.000296843593794449,0.022584429944883,0.00780082069377075
"CST3",14.6699432825944,0.779170361464798,0.94030169393422,2.35941695204405,1.92693897364535,0.162847363494412,1.67116203652407,0.522660691306942
"AL121894.2",0.0575005324286559,0.00916186596598978,0.01119468596813,0.00471982895767775,0.00157677553068725,0.00120036836230852,0.00135484787788798,4.70265271168557e-08
"AL121894.1",0.0385605878558404,0.00104267754799103,0.00611793228710855,0.00171195903129195,0.00541731177710059,0.00302490163331948,0.000781194209387159,0.000149700657192664
"AL121894.3",0.0170587783721254,0.000177304229731501,0.00245294073865088,0.000714452584671399,0.000145142841323498,0.00192060553877438,0.000874247365745262,0.000105902539471181
"CST4",0.0187858787163986,0.00093994237038153,0.000311920894213724,2.30478997886863e-05,0.000483004792795061,0.000752115502389294,0.00758761512053008,0.00228444748821
"CST1",0.402665960210913,0.0300671634723693,0.000346426666086863,0.025578693568129,0.00652480536933453,0.00298867296256722,0.210279637589195,0.00512862427896055
"CST2",0.0607501260761589,0.00466978606601387,0.01369329088311,0.00102150375518306,0.00703922547673486,0.000565573059418956,0.0091538542129399,0.00247395846578735
"LINC01721",0.0421515188001931,7.30695315809271e-05,0.00299536453965965,0.001842538371577,0.000771594997905911,0.00397891375456538,0.00263351942590972,0.00875387773373593
"SYNDIG1",12.5996924917652,3.39603943943871,0.327621754055429,0.0684061912958445,0.496116822364379,1.192586384438,0.0556807386701719,1.32689955730315
"AL157413.1",0.219336048573382,0.041608849346475,0.00851308516575111,0.00919503363701057,0.000845332754462191,3.30150311533828e-06,0.00484657876480554,0.00199115168788566
"AL035661.1",0.126593461322089,0.0105411134877831,0.0348097366656419,0.0183940899248558,0.00307946634940937,0.00987940545925658,0.0325936232075774,0.00180600773729278
"CST7",1.96854742979665,0.0150609317393746,0.0833908575925579,0.404060648882987,0.01358775042265,0.236288814658447,0.499060322331313,0.0467756708637079
"APMAP",1.15413260006877,0.155413591410769,0.24269430012358,0.00361197799754187,0.000104628252406425,0.0490049233977219,0.00529956176342772,0.015920397513991
"AL035661.2",0.04626413317943,0.00125050218302558,0.00334155724073248,0.0127026715139755,0.000913727045748214,0.0132465295635376,0.0135873753737026,1.35198052753083e-05
"ACSS1",1.42195113766775,0.0889966514108997,0.0992197333003486,0.0520277012701187,0.31854654254535,0.00127465276246186,0.0565497564045003,0.0565401189454917
"VSX1",0.0213124610382032,0.00291845586404271,0.00177127430676105,0.00298440442401127,0.000552413689169917,0.0025486077107395,0.00249862895025377,0.000593882825927761
"AL035252.2",0.0311080479120096,0.00507590298962635,0.00541005113875448,0.000410060565803061,0.000455202405025279,7.06101077940779e-05,0.00114211917486839,0.000133452624617725
"AL035252.5",0.0210276352602845,0.00434063610901259,0.00117412431549502,0.000748884457091314,0.00176335787319681,0.00157103996170083,0.000112199146606873,0.000438331730912012
"ENTPD6",1.03025893397443,0.0187901915658206,0.497828949563217,0.283328974212893,0.00311791872659173,0.00880670466103517,0.329567822206522,0.00548869986564116
"AL035252.3",0.0484153673536047,0.0128781950647583,0.00485083194979863,0.00941198549240241,0.0152293573682294,0.00557434696282222,0.000246952470284167,0.0154682589051935
"AL121772.1",0.0324802218930942,0.0035766611124477,0.0111406786292512,0.00250681971341038,0.00357752469783978,0.000174647944717332,0.00100944071564912,1.4122273195305e-05
"PYGB",1.14056325583494,0.0403697869182595,0.531427039519128,0.204598313916438,0.0348987155985969,0.0539547647746774,0.634437816189992,0.00218840905910067
"AL121772.2",0.0482802139605054,0.00327215801294578,0.00834568918305356,0.00806893219152949,0.0140959508149852,1.6660677282232e-07,0.00104782320801133,0.00187707908770873
"AL121772.3",0.0708247750149771,0.00183471550786463,0.0307338225719156,0.0177419477822127,0.00169291532582383,1.43462698165564e-05,0.00181615245949951,0.00577499501691614
"ABHD12",3.55970231295477,0.0542170641454454,1.66992794067782,0.576644845604246,0.00152103041057838,0.022254450185466,1.04762380315037,0.0233780154335728
"GINS1",0.180856971975218,0.00680726141621957,0.0305681165128968,9.48090638996923e-05,0.000608719057493268,7.40166091306449e-05,0.0492200057568448,0.00656443882351976
"NINL",3.63376232515437,0.467864889598069,0.342166546254841,0.0623457791927851,0.0305699788669789,0.00614647073589047,0.00363009112854806,0.224191351757164
"NANP",0.245518472562478,0.0279266007485401,0.00437107820852045,0.0130299235741815,0.0383002148057088,5.33079214992682e-05,0.0849295704799968,0.0361461347410774
"ZNF337-AS1",0.128342347123711,5.78975231091405e-06,0.0435558003791026,0.0142150544412467,0.0127462660225341,0.0078611101070547,0.024632478123654,0.0179647830729102
"ZNF337",0.426958742680095,0.0314138676512199,0.0621178666438515,0.00502435131195522,0.0034217008893056,0.0106798968190436,0.0789821380139166,0.00293935217903218
"AL031673.1",0.0193333473841872,0.000174959694787535,0.00223000739094648,9.69707032449918e-06,0.0031712223381497,0.000344576415067799,0.000440733742723687,0.00341090176397829
"AL390198.1",0.0541915142504457,0.0153346174601166,0.00440888334561906,1.05537603101169e-06,0.0121846510520607,0.000865062878996348,0.00344679356524269,0.00869525355380318
"FAM182B",0.127824180790881,0.000963143761367746,0.0535963995142441,0.0079205176736985,0.00797466735877883,0.00608157284385236,0.00776891365854571,0.00693878510692469
"FAM182A",0.298470002679063,0.105499303880963,0.0576229090870406,0.00125291143342476,1.23296357457114e-05,0.000778896304698407,0.00225593805405211,0.00879701240826813
"AL078587.1",0.0941336025403028,0.00966918562957941,0.00666372569053664,2.09853667776372e-06,0.017791285237323,0.0148242795614095,0.0504617895109805,0.0018311370705959
"AL078587.2",0.0871214331776948,0.00136633057697955,0.00191678641568993,0.000851542133806227,0.00203291615999968,0.0108335707526885,0.0010493893634056,0.000597347670838744
"AL121904.2",0.0136435895515818,0.00455900384799257,0.00223475895883007,0.00226052709960678,0.000917888323015426,0.000198838726084283,0.00216622476721939,0.00128561929750859
"MIR663AHG",0.046173014717521,0.00259724350361035,0.00102437261110255,0.000620968047537751,0.0027859484934778,2.91273405839121e-05,0.000598773256654805,0.00946400867866126
"LINC01597",0.0675157812179528,0.00353752550812381,0.00980971573847356,0.00477368810681833,0.0113434516100797,0.0025557759289363,0.000937938210310296,0.00175779382547425
"FAM242A",0.0304045976929679,0.000265004812849412,0.025004598882894,0.00189711657938574,0.00199467925190433,0.00324351436836734,4.50431760667946e-05,0.00085083460403812
"DEFB119",0.0383618046890688,0.00812678205579509,0.00214421344475468,0.00183823393652416,0.00459132078404201,0.00110910368344985,0.000174987429168993,0.00143415227857879
"DEFB123",0.03183689008176,0.00334331861010506,0.0136903667820709,0.00394413456361598,3.08208522925568e-05,0.000149708271413029,7.37818479756847e-05,0.000137231976415908
"DEFB124",0.0425390753330923,0.00277093959373254,0.019948176339224,0.00923343616978656,0.00351854356656078,0.00134906350122144,0.00429044303155157,0.00237482067133588
"REM1",0.991668969032167,0.303107886003728,0.304466540671633,0.0246238189652859,0.000599364896858301,0.00852741168277937,0.031212681255155,0.038620764227304
"LINC00028",0.0416673370332465,0.000101563046817077,0.0197924107812275,0.00231676951503168,0.0037807963085168,0.00447766458193666,0.000509777351365148,0.000259755504816717
"HM13",1.35119426751382,0.136208745052568,0.10728501531958,0.0931708494136929,0.105929780286351,0.0722464495475195,0.152538488226595,0.000246753305066516
"AL110115.1",0.0253359022289401,0.00469106631246774,0.00800464841244075,0.00503030920930847,0.00619060283290063,0.00216670055960266,0.00105650636809118,0.00377688944379617
"HM13-IT1",0.117140838821295,0.00535857963087638,0.0117149637415381,0.00188300826533538,0.054868917364792,0.0163319682052854,0.0119953594705291,0.0234393189872728
"HM13-AS1",0.094037446030526,0.0219951011831254,0.00377071765146342,0.00431260936922806,0.014081464543525,0.000223458029458001,0.0134653550755481,0.00323090219278566
"AL110115.2",0.070041786928865,0.0229989159027388,0.00383840292771387,9.04562693193611e-05,0.00283417989312973,0.000230469950968093,0.00485154295241097,0.00101571170635362
"ID1",4.34261678437821,0.19594789525641,1.80083210870289,0.556294501094756,0.786707035114409,0.12095036001889,0.412303473188791,0.834384993260262
"COX4I2",0.442285697220091,0.0509877448932605,0.122201418560097,0.0809913905047255,0.0123221384387806,0.0172086730077847,0.0105757803627982,0.000456613792465532
"BCL2L1",1.64460085388042,0.0322419888671877,0.160322574934291,0.0796234139654572,0.000619407457302934,0.0121664961553192,1.07921094270113,0.0985337967210675
"AL117381.1",0.62432361627397,0.0504453264226101,0.0565359986162361,0.0114699079861169,0.221328505248597,0.00014054956505305,0.0601657051962801,0.016754761402038
"ABALON",0.0467986765387951,0.00590964706702612,0.0105855200173255,0.00780542202870604,0.00027780273623712,0.00282169094099061,0.0012249874613568,3.08404651816474e-05
"TPX2",0.430344205835065,0.0307425123506455,0.146419590393354,8.46115511432544e-05,0.051515780007394,0.0148704244112174,0.0757541716147725,0.000371732805304337
"MYLK2",0.0584851429120348,0.0127696721771153,0.0045252651548644,0.00130187764153522,0.0063858099116576,0.00424570026411608,0.00917468664086707,0.00710703591250139
"FOXS1",0.306433263025141,0.0611131536803589,0.166173926815605,0.0343050491106389,0.0106118419393786,0.000300288503873869,0.00252064138130947,0.00641526443466711
"DUSP15",0.587684704173763,0.0452222533414148,0.124100723034781,0.0356373474074356,0.0420880568765103,0.0119253557080867,0.294819290132942,0.0022021199750033
"TTLL9",0.137943475287383,0.00250066637454971,0.00271752847832429,0.0227325767415354,0.000972903609652853,0.0310693178062538,0.00167643916174631,1.75050654305231e-05
"PDRG1",0.197314776626878,0.0342477029454336,0.0311320133032922,0.00076228083825125,0.000127961170470758,0.000920822027405954,0.0487757754644491,0.00200213079187828
"XKR7",0.0197086843427896,0.00116694848224519,0.000714359137055087,0.00113502167820023,0.000920095049761205,0.00446323789968783,0.00478081046203505,0.000269568005062393
"AL031658.1",0.0460790271152645,0.00316295465830896,0.0245315630203802,0.0152787636172991,0.000962680446869868,0.00333181806393412,0.000192546563337892,0.000192009413657601
"CCM2L",0.923523141780369,0.125987539781214,0.285104768970379,0.101018291424981,0.0647232229536665,0.000244948629801733,0.00596811825813726,0.0351776253347369
"HCK",4.31888985172487,0.23962178084419,0.270694836403484,0.0615676878448435,0.0192972447404904,0.194574070818276,0.000273577241349798,0.00632202108432622
"TM9SF4",0.273785993234554,0.0514543027531289,0.023116538094925,0.000854606294176108,0.0888940188879861,0.00313977996185821,0.0536372969325405,0.0643047774582906
"AL049539.1",0.0303166102459063,0.00738628296141908,0.00170055995822871,0.000271355772563098,0.00121661437503251,0.000486090417739504,0.000302773264237999,0.00610195402055425
"PLAGL2",0.243126521022308,0.0175095101046407,0.0873925741335713,0.000596418409748445,0.0346587573914037,0.00100508070890459,4.88663232989239e-05,0.00708828353351842
"POFUT1",0.581717455490571,0.064474642042267,0.0338589223686458,9.11456725316562e-05,0.00108540634550236,0.0221719595760561,0.154052008660954,0.00836616733104201
"AL121897.1",0.0309695369260843,0.000836787828462082,0.00278771546418088,0.000954023141808147,0.00990465948108588,0.000167367985781652,0.00129118360562286,0.00247568878847249
"KIF3B",0.825096754469079,0.0370473615241229,0.152554516452019,0.00186147548478788,0.23659386956848,0.0552178960439798,0.183657002045712,0.128689090441902
"AL121583.1",0.0467092453515616,0.000915646625043731,0.0106774645628915,0.000797255963536081,0.0042548393402897,0.00336181531908064,3.5578407020509e-05,0.0072092118991729
"ASXL1",2.22284362707561,0.138865436526059,0.461213819307327,0.0249735610640456,0.231107467879132,0.0477397964322002,0.0178859385103647,0.256349152676039
"NOL4L",0.647334743950967,0.0418260521057867,0.0518403601253659,0.0795263491319975,0.0855705420971464,0.0112639720816765,0.0313924044143765,0.020037166597453
"AL034550.1",0.0657704805486437,9.52679171661863e-05,0.00511579279919294,0.00839722852196134,0.00680829323865817,0.00139848556010014,0.0236968712497232,0.00336183310899463
"AL034550.3",0.0441012546856467,6.31991680100086e-05,0.00634254132036993,0.00827375545052744,0.0025639926305665,0.000938064480759948,0.0190185784252006,0.00116667452821906
"AL034550.2",0.135677704382109,0.00958856780043371,0.00490705646680745,0.00726079894888265,0.0304140742606096,0.000706297610553186,0.00964032674322102,0.0158531856985333
"AL133343.2",0.0353455762544308,0.00157388478170262,0.00339359805441308,0.00102645273558633,0.00162188859494927,5.71889114953095e-05,0.0086594731643963,0.00115896066230636
"NOL4L-DT",0.0471144091953257,0.00143534670304923,0.00378562128778848,0.000891832864802211,0.00223433286525854,0.00140184760044626,0.007491381941227,0.00602067880655088
"C20orf203",0.14876142057324,0.0296744287578421,0.00652677273865754,0.0207553530798488,0.0286121350747903,0.0401591781516775,0.000157089743246797,0.0324452071999604
"COMMD7",1.51023696562768,0.174616952148909,0.174744892317136,0.108996555499152,0.0973095151126424,0.0287383816047315,0.506860865157566,0.150548691357633
"DNMT3B",0.657909659039813,0.283487950108186,0.0159551374603772,0.00346452622822513,0.00417469705545903,0.0313858099467268,0.00573327285474656,0.0275108272103197
"MAPRE1",0.513304713785889,0.0630629653303516,0.156363563642725,0.0275675647672613,0.0430645606480984,0.0160823386121334,0.0074315458877261,0.0969626948263413
"AL035071.2",1.17449689315029,0.108868464341427,0.0369690536645817,0.282747050876775,0.120514662403937,0.0401271139649384,0.187609452419113,0.0197898283554321
"AL035071.1",0.236650755915768,0.000961135875110486,0.00764256727615598,0.0401812498594167,0.0570117302907458,0.0411507533906064,0.119099881307605,0.0497814943200114
"EFCAB8",0.181925899188762,0.0639808866666036,0.015592296047473,0.000155221934317051,0.0011735134779256,0.00922852418249187,0.0356318719643367,0.00226534611055262
"BPIFB4",0.0394229329787055,0.00517849757597499,0.00594248520943141,0.00215463598963739,0.000147715932474757,3.50444730568e-05,0.0131003813657826,0.000160106337609989
"BPIFB1",0.0314965558139035,0.0040844052603739,0.00381318664951502,0.00153361031497434,0.00258889480007074,0.000542968594752224,0.0111179718821131,0.000218979255572904
"CDK5RAP1",0.68605008815753,0.099795380399792,0.273767681682069,0.0112140459505916,0.174901776272474,0.0369845384710077,0.161716698360104,0.0499208488043523
"SNTA1",1.11761091326189,0.415508934158049,0.0443024467595365,0.0264787742904504,0.037159880798121,0.200744343926218,0.163367849513718,0.0699417905186683
"CBFA2T2",1.39059959474651,0.157817051463194,0.255777776023391,0.0103196428186236,0.421935111425331,0.0306020250827044,0.32746220146419,0.126649746863505
"AL121906.2",0.0123468021889228,0.00186452649109103,0.00155475077050493,0.00179564095871276,0.000261790532329886,0.000626577044415821,2.54951470268772e-05,0.0001805208846406
"NECAB3",0.262673897622656,0.0612905015572318,0.0221784774245393,0.015513571392034,0.00187570112308855,0.0296250743342941,0.00930587472104394,0.011458607880277
"C20orf144",0.0291703528300657,0.000656915121732826,0.0038810713552162,0.00321470715348715,0.00559606552608116,0.00339360192486149,0.00216431125554806,0.00136397205379168
"ACTL10",0.136807971057806,0.042826372721827,0.00106239903416849,0.00244899943686594,0.00340654115711381,0.00909843038791047,0.0349858576585871,0.00187475969375406
"AL121906.1",0.031888963668647,0.00290928885275932,0.00453438398138051,3.75044295175542e-05,0.000136963994612493,0.00184905557005788,0.00123497919870541,0.00088098214872101
"E2F1",0.220153002503165,0.0265838206500169,0.0718606093272123,0.00226678739986275,0.00903624112613688,0.0173327676488255,0.0112494890440407,0.000876483350975565
"PXMP4",0.451976063700388,0.0525372606595687,0.00575474675810206,0.024296597875384,0.0211926471742618,0.0287564649830596,0.199669143443459,0.0213344435563201
"AL050349.1",0.0453139988212281,0.00164584245010424,0.00203742944426821,0.000580668433680653,0.0134800446893291,0.00698016370522803,0.00286671975726627,0.0057562492862373
"ZNF341",0.17440421330932,0.02218648426211,0.00720625559903487,8.85048442089698e-05,0.0157659526560328,0.0020308762788579,0.0274571112640176,0.00703507454780095
"ZNF341-AS1",0.463170764590493,0.0954953059748687,0.0775978904327457,0.147596685381823,0.234496876871904,0.229904123930247,0.000236328641334271,0.265994141216086
"CHMP4B",1.21759434736979,0.571768970145969,0.0778063685653141,0.0338045749695204,2.7999122687028e-06,0.0138317396199961,0.0273574517499986,0.0126326505390573
"RALY-AS1",0.0887327709499841,0.0124596931952548,0.0174294548807574,0.00448835824375937,0.00328205976390938,0.00154337923041759,0.00524381433749666,0.00111542000854614
"RALY",2.64579143695426,0.12482726421813,1.32346371165726,0.63905695936407,0.502051783482571,0.32304026399913,0.806992430686793,0.385532365309416
"AL031668.1",0.456825606852107,0.106456316929293,0.0275469718707955,0.0235247678265882,0.150678250545377,0.00207157478498976,0.00187129318205415,0.0152953410148315
"EIF2S2",3.42970442002889,0.440943828931661,0.103622711990359,1.71417162686538e-05,0.0949248490604626,0.122871021911097,1.73573077009946,0.277070030155591
"AL031668.2",0.469963029660525,0.00562935193908487,0.163283716135321,0.0339160504856162,0.0578135161172555,0.00313737613694132,0.0587480186049927,0.00209008998360849
"ASIP",0.182057250106116,0.0196616715611553,0.0452079997623311,0.0111936623268472,0.0183125836924924,0.00035565973467433,0.00146072960978127,0.00160306825223167
"AL035458.2",0.305236499927852,0.12987341512235,0.0536622021129363,0.0154023268244097,0.0466945258507878,0.00605809901766952,0.00125888095913185,0.0041207859458825
"AHCY",0.822431564079773,0.0845459505872892,0.344485467509503,0.150083332131457,0.00163623121656187,0.102714194044884,0.251418648141122,0.00290535907685463
"AL356299.2",0.0253328326032864,0.0100247633374351,0.00265478773814332,5.65869898050408e-05,0.000548056933080687,0.00112970466111806,0.00137730079483589,0.00229685018184878
"ITCH",1.99016427110557,0.104385572356858,0.482792845217772,0.275617461989064,0.663530837386572,0.15571673724184,0.600146799687395,0.405554912665651
"ITCH-AS1",0.340033487175806,0.0727421765855274,0.0664822490123451,0.00517963891669693,0.127880068388497,0.0212882714196727,0.00124219787586144,0.047177660088038
"ITCH-IT1",0.0345461964053384,0.000671479119240814,0.00614271860713833,0.00282751636391243,0.000966282085412828,0.000370913895131331,0.00114433929546687,0.00256975912227286
"AL109923.1",0.0589651033937599,0.0159237730177009,0.0160228602079315,1.40201149800845e-05,0.00127231959946572,7.54952934389763e-05,0.00240645930714711,0.00624220778164819
"DYNLRB1",6.30789012391482,1.82639174676881,0.448078666712359,0.0562491331065451,0.861206154213168,0.00152032970888172,1.28970708894381,1.58476562177092
"MAP1LC3A",2.75951230113124,0.425450028978847,0.538423407501998,0.0298077912889605,0.0338638229799182,0.149744428220444,0.529253640746685,0.0369062024973221
"PIGU",0.59081939865625,0.0306234359287783,0.100750759653367,0.0083089965420502,0.149803427712969,0.0369496526745672,0.246056381862092,0.0388029281552127
"NCOA6",0.888069226845833,0.0462449365101758,0.0712080316674801,0.0465108012997817,0.115725769428421,0.00747721849622129,0.30558029194111,0.066364154431553
"TP53INP2",1.79836103894665,0.667636630235768,0.225726209925192,0.0224056580728993,0.0132575013711667,0.0372787019546239,0.515024020268673,0.0138542493863247
"AL109824.1",0.241541413190705,0.0404482353474123,0.0195455582785664,0.032319977813422,0.00850006858638119,3.38553206580272e-06,0.0260574233971411,0.0108549436515504
"GGT7",0.466983138370425,0.0334095906843745,0.0235006106544255,0.120731715272726,0.0135782224363501,0.046967550487842,0.0475521273521351,0.126214699819616
"ACSS2",0.396460312371738,0.0294048174631634,0.0115118692655014,0.11126949059781,0.00625212602997083,2.0028154024132e-06,0.0604390417063616,0.00684022393624417
"GSS",0.619702442043479,0.0376369988406511,0.207499694024815,0.0616671740418462,0.0293380948946265,0.0112822363459109,0.240900909726227,0.0463909792492223
"MYH7B",0.070620130086152,0.0114513669340233,0.0100928489369156,0.00353795853302863,0.00165000760042888,0.000351393827824342,0.0180185174353586,0.0109384642974608
"TRPC4AP",2.69103576304317,0.566011564595492,0.789903012178284,0.356161412446609,1.37953722019734,0.434638960405087,0.164063967123473,0.750971244999887
"EDEM2",0.646441564072275,0.00534410331722857,0.056226259677028,0.0381357815124606,0.0203954567157716,0.000728245489733936,0.468617788746628,0.0530034771099253
"PROCR",1.89519575403595,0.164163747864243,0.12692242879121,0.0176407247148513,0.605613467747135,0.0349416105234646,0.138210823679741,0.282014446698009
"AL356652.1",0.0141674139009229,0.00157847733638361,0.000775336969660589,0.00195656889238061,0.00217427194141306,7.31180649360397e-06,0.00185854889509507,0.000332973030825467
"MMP24OS",1.02378791283924,0.0998052328035848,0.121049694819642,0.147006222271406,0.0954401350767187,0.000224768209944326,0.0133864237626402,0.0190314323079255
"MMP24",0.221260697147763,0.0366859588715296,0.0244601490765439,0.000155083125030764,0.0531163207452057,0.038888713631835,0.000269357360282996,0.0627479448295998
"EIF6",3.24552684170584,0.544474242507587,0.417199920156575,0.0528042279267393,0.153062027542916,0.0514846884843267,0.884395821779937,0.646380283220149
"FAM83C-AS1",0.0178896429391617,0.00128345456347212,0.00638153280518861,0.00158842622188793,0.00235947938882486,0.0016068106553413,0.0036723340033129,0.000927729181166015
"FAM83C",0.019722740157091,0.00256023824195539,0.00375942334329693,0.000442092275121375,0.000856012577254983,0.00482566580780608,6.60315717659898e-05,0.000811697445601833
"UQCC1",0.639691862333724,0.0177926825810526,0.100048333886937,0.0307245157972535,0.177206130964269,0.0379353540235772,0.3129075772481,0.019874848127821
"GDF5OS",0.0232033690423572,0.00124939726076079,0.00432251338280398,0.00913887152821369,5.34643093352827e-05,0.00453999279742545,0.000657498474909701,0.00182605452024864
"GDF5",0.107013826227487,0.00845893703586009,0.0214452715740165,0.0313424687359287,0.000747076538520908,0.0227160636259272,0.0038154198678586,0.0118592660739991
"CEP250",0.878110758251771,0.0674859225626157,0.365659052091993,0.0853104724712117,0.195711785062203,0.0819688797990215,0.18683482325017,0.0990468144138501
"FO393401.1",0.614799272492761,0.0599782555717909,0.103786956958118,0.0219624966669274,0.103289759568248,0.0157163302739294,0.0486890948295571,0.013182966991665
"C20orf173",0.0333154405589897,0.00636472406688737,0.00225095711223755,0.00580184614572543,0.000249002179641966,0.000710131956027649,0.00118027667430631,0.00328584751646543
"ERGIC3",2.06479099954665,0.241150357620534,0.341969402318354,0.228388350349906,0.0300975139883142,0.161973427915019,0.605306984661735,0.0022047098826028
"SPAG4",0.410904702378279,0.0796168986682777,0.156898697825014,0.00440157721013357,0.0239723498565492,0.00370161792810908,0.00024720180089588,0.0130975991749716
"CPNE1",0.596085426359749,0.00528389718676969,0.387694892369606,0.124015865169746,0.0120866165799427,0.0476525515157866,0.230909861335582,0.00106267135584481
"RBM12",0.310362739284542,0.000598399595863608,0.154705868213878,0.000921994297253814,0.00367615523759746,0.0122416799594793,0.0341513787651349,0.0287292366820235
"NFS1",0.200667841707269,0.0119964637928849,0.0297248760495972,2.37564412586266e-09,0.0426058770177873,0.000217729929774535,0.00310344329216283,0.00506386068298559
"ROMO1",4.87084209412713,0.0774245176112354,0.121571122880326,0.0517485349632585,1.00164346498803,0.139258274229737,0.0938108673402605,0.18172198637908
"RBM39",5.22691075919528,0.533509587653669,2.3604763773739,0.118172047921616,0.0621067727359814,0.00268077756020446,0.212566461332553,0.262113873341507
"PHF20",3.12981758656885,0.953012837456946,0.193520805910374,0.0128737113845756,1.44085926392225,0.21816526581544,0.0625315361239998,0.930975857751604
"SCAND1",6.23045754800617,1.23508078877983,1.5721626051185,0.450783971106561,0.0124580449780476,0.118109565779079,0.324253632682148,0.0172285154828145
"CNBD2",0.686540003367853,0.00348150520348423,0.135948480763082,0.0025570792421159,0.0397401658378316,0.0100062618167307,0.0981519296664013,0.0218193582554038
"NORAD",2.54270347975146,0.57229976517178,0.280319839261001,0.121546674225559,0.0637959665070076,0.0871359297170748,0.341255331553203,0.0255027420567266
"AL035420.1",0.11109458522599,0.00197040342851951,0.0169974840226184,0.0147324360456502,0.00171965936494045,0.00367135454196754,0.000131000009517823,0.00404522160414311
"AL035420.3",0.0431214732937724,0.00133541017706129,0.00910416565845784,0.00126629287906521,3.31267083764075e-05,0.00511531836709933,0.0174117013921449,0.000964229500610703
"AL035420.2",0.0536963829222192,0.0240930561654418,0.00241329763439602,0.00247097884105152,0.00058502813171657,0.00300831525136269,0.00314831964715045,0.00630817698805686
"EPB41L1",2.0833992682885,0.0918427426441548,0.369762879236379,0.686401246137658,0.169307057527579,0.0794698459171683,0.233609404615542,0.0128916161923454
"AL121895.1",0.0176375484397862,0.00451597490145339,0.00014027268668837,0.00203537276487475,0.00770866876043108,0.00342363571080861,0.00169159420588816,0.00166655153127637
"AL121895.2",0.0433943435487971,0.00116664189558913,0.0116763497095662,0.011366116076994,0.000277479214805254,0.014937526152603,0.00280176771322305,0.000438367638777581
"AAR2",0.432969020105556,0.00252692610022143,0.184203788148063,0.0813476904249377,0.0332815817986054,0.0352297892791564,0.209418822702567,0.00780715713765145
"DLGAP4",3.2553438272785,0.131030641174401,0.638308996187931,0.800395383478592,0.0509268094781357,0.32547299845902,1.35618160334413,0.0735417391517834
"DLGAP4-AS1",0.265964303569854,0.0627386734658009,0.010320717489043,0.000560370546531797,0.037011224190775,0.0302853157240546,0.0238984048725022,0.0739078812322713
"MYL9",9.98552463649611,3.16170288053571,0.574091486280459,0.0053758162401607,0.0163543537162858,0.537043369469581,0.236262871853443,0.10474184246736
"TGIF2",2.59421414158812,0.364105091809064,0.671165672646812,0.0322871831716198,1.00562103768613,0.101796834929702,0.0877380443935261,0.476420197107608
"RAB5IF",1.45625235367864,0.310851161927417,0.228625386455761,0.0810204676212734,0.0463367658226965,0.0325924734018046,0.129498607908696,0.0506826448342212
"SLA2",1.76670772642422,0.0994677613689987,0.0875501860234884,0.124276319543559,0.324747205328213,0.0409093634268554,0.0154931024291094,0.124891315066666
"NDRG3",0.363051804063741,0.0139123945627539,0.0600956663223351,0.000596325969237643,0.0147960557751681,0.00227523933904461,0.132853310921688,0.000713020301212897
"DSN1",0.219696352552634,0.00813432029875827,0.0938134359980691,0.00349349171140378,0.00192624980543954,3.57957638530415e-05,0.127130134903619,0.00868002623560793
"SOGA1",1.5327177043124,0.0418227071625421,0.103222418099569,0.209208593723009,0.0434900661946624,0.0229100262012949,0.426092439417691,0.000107699211127077
"TLDC2",0.389226362919171,0.0191212504065286,0.00418919582190203,0.000945383659978205,0.0667867775388298,0.0476258132303564,0.00854141186054092,0.0195246209758526
"SAMHD1",8.80746730952178,1.13759335302472,1.09547979480313,1.33393036541013,0.163200884796011,0.0427361683939642,3.50309645620112,0.929147216204484
"RBL1",1.9921177583117,0.126443017576261,0.143264063871473,0.0107859153870793,0.722821213948499,0.0442801917366675,0.109027649165916,0.287962804707809
"AL136172.1",0.0370336618836453,0.00213859722688614,0.00339984911632563,0.00140673252220225,1.67142914286877e-05,0.00212765463436515,0.0119414838171128,0.000629483884884152
"MROH8",0.117705097944376,0.0201236710335451,0.00117314136534041,8.42077468865554e-06,0.031719801329011,0.00249072582294563,0.0205614519830255,0.0261216916330187
"RPN2",2.91873908532174,0.0927963912067065,0.909200617872252,0.474384746569012,0.0532488288485622,0.076508321329305,1.3407696834665,0.0313488442364784
"GHRH",0.0484053503423953,0.00206681366454742,0.00536121214139706,0.00161320228440065,0.00460178540732104,0.000761127394621752,0.000724992969669547,0.000689897281380691
"MANBAL",1.97881905946649,0.669756618475359,0.0279477785544491,0.0506419473983999,0.013748663696278,0.203276438712896,0.191664953229009,0.0385314387367774
"AL034422.1",0.0483041923296068,0.00378244016115969,0.0186840156712886,0.00447093284361433,0.000608452485140187,0.00697043101619554,7.15776900306331e-05,0.000185784169470793
"SRC",1.28942186453755,0.104782681070903,0.365916149493595,0.24986665775476,0.0236464864198926,0.00542067360216336,0.200632000687562,0.0329624531752115
